x,y
0.845533,0.956178
0.755611,0.753179
0.317279,0.717583
0.73234,0.00381336
0.320808,0.431032
0.701847,0.296439
0.334684,0.683866
0.787016,0.835561
0.978873,0.929141
0.159105,0.249079
0.331328,0.56688
0.87786,0.516268
0.021238,0.0504461
0.00667748,0.866625
0.972333,0.304148
0.418917,0.336799
0.673771,0.191134
0.920844,0.831903
0.498169,0.879789
0.612597,0.55775
0.487414,0.642948
0.350472,0.565683
0.797699,0.367641
0.383719,0.439932
0.197258,0.460433
0.00580899,0.469409
0.576515,0.759702
0.751754,0.242394
0.345923,0.797989
0.351826,0.886969
0.235749,0.416508
0.617214,0.0299753
0.358945,0.648827
0.938932,0.770401
0.645867,0.827169
0.623477,0.181717
0.258679,0.0551673
0.390715,0.262046
0.791849,0.139943
0.235988,0.812834
0.974033,0.610697
0.215028,0.289253
0.205237,0.322567
0.156373,0.814983
0.620574,0.230487
0.928755,0.795457
0.7689,0.500638
0.814926,0.0878752
0.711452,0.198119
0.080272,0.963754
0.1273,0.890986
0.163175,0.0121449
0.475757,0.704279
0.377121,0.799727
0.259,0.346187
0.457113,0.134535
0.387089,0.828675
0.854727,0.224588
0.916814,0.659834
0.505108,0.432934
0.766541,0.295897
0.414772,0.850052
0.497393,0.963235
0.10112,0.438125
0.404281,0.782343
0.87186,0.938516
0.984779,0.630827
0.146174,0.223758
0.907278,0.139377
0.868948,0.759819
0.50398,0.0128192
0.147767,0.638829
0.332563,0.353886
0.508134,0.796343
0.738665,0.411503
0.170051,0.531437
0.62428,0.600084
0.829372,0.646058
0.319527,0.756905
0.660764,0.383364
0.972287,0.920116
0.197211,0.364628
0.603242,0.711757
0.187503,0.41154
0.194014,0.503537
0.0504055,0.279576
0.808671,0.669281
0.287004,0.656229
0.64548,0.950434
0.616303,0.965281
0.67543,0.930087
0.690326,0.614269
0.244972,0.85383
0.281148,0.00630282
0.0798488,0.427387
0.0278434,0.163117
0.714003,0.0898781
0.597008,0.0548802
0.789534,0.948588
0.61263,0.437128
0.425492,0.369892
0.517239,0.549121
0.859741,0.451456
0.384767,0.528528
0.79939,0.530672
0.474099,0.545737
0.236854,0.713768
0.97484,0.854369
0.0996379,0.212889
0.0953671,0.235778
0.998747,0.299957
0.538099,0.427363
0.217055,0.0148357
0.091171,0.487642
0.167176,0.845694
0.454558,0.255369
0.293511,0.023255
0.455764,0.30929
0.692353,0.301228
0.931051,0.852431
0.648265,0.731633
0.478636,0.946992
0.0584495,0.630737
0.432552,0.140809
0.00780045,0.325151
0.074482,0.802766
0.93182,0.259361
0.128732,0.240343
0.774026,0.590487
0.719894,0.402087
0.827352,0.281122
0.299557,0.11186
0.913262,0.171974
0.286363,0.51362
0.304436,0.188426
0.560837,0.266812
0.433524,0.266446
0.950342,0.604671
0.00630979,0.888516
0.694829,0.232232
0.872447,0.538965
0.582238,0.631897
0.427029,0.730941
0.211469,0.141856
0.127832,0.663247
0.791944,0.0483441
0.363346,0.0474136
0.00540909,0.944302
0.565085,0.133983
0.105029,0.1931
0.0945044,0.429604
0.749031,0.52799
0.648976,0.248552
0.736079,0.301885
0.276727,0.105759
0.145072,0.691034
0.667478,0.958053
0.398633,0.0666502
0.250493,0.758831
0.533412,0.647082
0.175956,0.138786
0.641383,0.279786
0.618123,0.452427
0.26627,0.483624
0.419605,0.2718
0.387695,0.250965
0.636378,0.521947
0.369495,0.55746
0.78812,0.885507
0.164031,0.729941
0.932949,0.0645471
0.545377,0.778628
0.232583,0.027849
0.903232,0.771321
0.132913,0.225886
0.775849,0.421527
0.228483,0.575765
0.0954223,0.918723
0.102661,0.056499
0.746177,0.117399
0.0905215,0.928319
0.545836,0.197702
0.888551,0.51902
0.690519,0.322402
0.432975,0.284476
0.0578373,0.34569
0.951597,0.478581
0.133577,0.939829
0.916022,0.191908
0.616174,0.959989
0.377301,0.0848065
0.744057,0.33583
0.966609,0.490934
0.251518,0.784
0.406321,0.721808
0.609183,0.643118
0.364026,0.923826
0.339421,0.126449
0.321065,0.113051
0.41216,0.26087
0.371875,0.898736
0.564182,0.720961
0.900593,0.0255114
0.975873,0.0633653
0.505697,0.0209077
0.402273,0.276193
0.997022,0.481954
0.4675,0.214234
0.35503,0.256172
0.11048,0.667814
0.938287,0.121312
0.131592,0.901079
0.374118,0.73644
0.508683,0.906128
0.249231,0.438096
0.99046,0.334252
0.571455,0.713892
0.893275,0.320872
0.250223,0.0785839
0.953984,0.564718
0.173938,0.482536
0.669255,0.225318
0.0388556,0.861095
0.422882,0.508095
0.474356,0.183252
0.248707,0.545359
0.802369,0.441941
0.869096,0.0061938
0.733703,0.65826
0.414451,0.447659
0.938812,0.502604
0.101785,0.536234
0.111927,0.300373
0.676771,0.742439
0.25218,0.145128
0.9255,0.556074
0.626261,0.181564
0.802123,0.999896
0.0720776,0.0966576
0.0531025,0.413698
0.587422,0.969465
0.110649,0.033332
0.0216275,0.491017
0.689989,0.703324
0.128431,0.145364
0.616526,0.295645
0.616994,0.521142
0.289194,0.0469633
0.0245034,0.248287
0.946808,0.969972
0.702126,0.0134742
0.985097,0.529409
0.0946213,0.158865
0.7204,0.527602
0.0215563,0.10289
0.994045,0.10686
0.356415,0.216675
0.641391,0.663449
0.946504,0.51434
0.835825,0.0285375
0.267947,0.283387
0.235696,0.313847
0.291273,0.250215
0.0249224,0.151683
0.511099,0.76463
0.212262,0.216363
0.0516039,0.815944
0.958813,0.00838064
0.952135,0.261895
0.149317,0.217051
0.151775,0.957106
0.777733,0.0242337
0.565557,0.180773
0.556709,0.849663
0.422355,0.627052
0.75285,0.147101
0.836405,0.671908
0.327248,0.6142
0.679323,0.889738
0.443311,0.787628
0.305832,0.760621
0.933107,0.989383
0.687016,0.525265
0.325735,0.775649
0.941925,0.486681
0.0893329,0.327697
0.717897,0.932766
0.768097,0.586762
0.162721,0.41586
0.160509,0.140451
0.383529,0.754136
0.370017,0.840317
0.626659,0.957069
0.37709,0.555844
0.109166,0.906037
0.239896,0.425962
0.910179,0.0456963
0.680148,0.0659084
0.189587,0.81072
0.836434,0.0568755
0.766467,0.0819693
0.972797,0.266302
0.898335,0.27316
0.569306,0.0212878
0.523179,0.216346
0.155827,0.612197
0.607648,0.0819882
0.275948,0.829376
0.619324,0.262754
0.76653,0.210812
0.79437,0.630146
0.737885,0.598714
0.840223,0.95289
0.858314,0.233886
0.473404,0.500814
0.669683,0.0526605
0.67592,0.961262
0.342582,0.343572
0.664901,0.179418
0.935192,0.1677
0.875625,0.939318
0.254508,0.587169
0.786771,0.701836
0.831223,0.328904
0.428723,0.605134
0.480767,0.947879
0.511214,0.687276
0.632583,0.648109
0.360852,0.521577
0.695645,0.284843
0.356963,0.36702
0.551741,0.711715
0.384786,0.38213
0.0944006,0.649826
0.823108,0.41772
0.331076,0.570628
0.593068,0.108571
0.446895,0.350141
0.0780507,0.82936
0.366874,0.686246
0.974417,0.827368
0.310511,0.627253
0.0695024,0.402402
0.894427,0.0936311
0.0282428,0.00408453
0.356651,0.190673
0.461914,0.411226
0.694111,0.288032
0.461546,0.443066
0.761333,0.929698
0.323138,0.309707
0.122507,0.826368
0.00651392,0.176387
0.0348773,0.880703
0.21122,0.449162
0.362333,0.534079
0.872577,0.602616
0.27307,0.136272
0.453398,0.0869222
0.9312,0.281903
0.70647,0.856139
0.573351,0.0967552
0.222016,0.431152
0.88444,0.786027
0.814038,0.957642
0.0976108,0.552503
0.430325,0.0773625
0.883832,0.424541
0.630482,0.708067
0.0272918,0.848706
0.210172,0.149851
0.882259,0.473582
0.718368,0.463075
0.869922,0.434562
0.315002,0.281635
0.0564524,0.950145
0.984185,0.285009
0.532099,0.0419568
0.64175,0.360312
0.335222,0.901345
0.00611584,0.340819
0.679048,0.599314
0.574939,0.00993279
0.920229,0.82664
0.55884,0.644845
0.976162,0.516515
0.680421,0.974931
0.936727,0.291886
0.644659,0.67789
0.372131,0.863476
0.0571663,0.647874
0.173551,0.296347
0.107171,0.994556
0.675435,0.590787
0.666302,0.217372
0.351924,0.684562
0.971261,0.136407
0.970935,0.358321
0.782339,0.875323
0.955992,0.900346
0.388807,0.291987
0.595557,0.124968
0.325998,0.698559
0.921521,0.493808
0.128609,0.384773
0.861068,0.795715
0.334417,0.405491
0.456271,0.0770416
0.633259,0.139159
0.0606225,0.228187
0.27132,0.235134
0.662987,0.0932007
0.87119,0.798263
0.396323,0.0256801
0.0945606,0.98616
0.303004,0.265401
0.816111,0.655318
0.974642,0.373566
0.393033,0.795528
0.730886,0.24756
0.82143,0.627495
0.335552,0.0651644
0.672215,0.676985
0.448901,0.977058
0.679423,0.79319
0.277518,0.625542
0.230099,0.0258777
0.803507,0.149436
0.362498,0.939776
0.832091,0.835966
0.295054,0.0909217
0.0214788,0.462848
0.0331466,0.401924
0.703633,0.321003
0.844526,0.895011
0.238175,0.434153
0.354815,0.951325
0.698054,0.621072
0.568697,0.783872
0.0381937,0.415218
0.625574,0.310498
0.777144,0.361935
0.653998,0.751452
0.480706,0.636737
0.325145,0.813678
0.570748,0.502084
0.173827,0.139628
0.681278,0.982207
0.535209,0.0784914
0.101199,0.138047
0.34664,0.590681
0.733785,0.530204
0.468932,0.127304
0.414493,0.0361593
0.994331,0.193845
0.023483,0.0494351
0.429728,0.554414
0.504846,0.91316
0.138698,0.775747
0.984912,0.835309
0.711139,0.12268
0.49225,0.0224754
0.135544,0.276325
0.322606,0.655816
0.501084,0.260694
0.528993,0.60788
0.671601,0.892167
0.353981,0.68746
0.710548,0.412574
0.443538,0.3149
0.959857,0.914477
0.413646,0.655499
0.90561,0.590385
0.55617,0.512454
0.635959,0.414489
0.684386,0.0809153
0.653146,0.59321
0.96647,0.638931
0.488745,0.339093
0.332733,0.968585
0.218689,0.945231
0.546151,0.567741
0.803071,0.771958
0.143378,0.557663
0.608537,0.466496
0.176174,0.917672
0.544483,0.176153
0.695774,0.696558
0.0264534,0.0476693
0.238145,0.0433582
0.0369597,0.124112
0.338552,0.665817
0.861836,0.316177
0.94776,0.751621
0.0948836,0.743328
0.657922,0.0110708
0.694958,0.632852
0.744319,0.636967
0.554468,0.873814
0.137735,0.42004
0.478112,0.131157
0.28007,0.252862
0.624533,0.462973
0.925468,0.377633
0.649628,0.0572133
0.84002,0.83072
0.590724,0.473705
0.353938,0.336597
0.204541,0.301074
0.516901,0.790543
0.997509,0.568469
0.189022,0.649332
0.328291,0.578593
0.500541,0.624244
0.354768,0.622162
0.760791,0.972186
0.924812,0.507489
0.314892,0.605608
0.517958,0.425695
0.0272253,0.759181
0.0570315,0.939683
0.379414,0.480457
0.43223,0.103968
0.405489,0.162669
0.814761,0.41048
0.252598,0.00646345
0.788661,0.315495
0.586696,0.399542
0.631704,0.675025
0.975672,0.297661
0.759975,0.00688207
0.946233,0.931446
0.100423,0.614342
0.0778088,0.535904
0.720478,0.616732
0.370501,0.724777
0.989256,0.339637
0.75726,0.614849
0.202379,0.124767
0.208729,0.432939
0.924083,0.337655
0.67448,0.871344
0.509033,0.614091
0.144562,0.0522483
0.602879,0.000523321
0.120384,0.134354
0.734109,0.850654
0.836924,0.170072
0.960671,0.735276
0.648092,0.560042
0.681483,0.644003
0.0814434,0.100332
0.853835,0.429418
0.932679,0.127139
0.324476,0.223004
0.913943,0.522836
0.343444,0.584349
0.209068,0.712856
0.474501,0.578612
0.62751,0.545349
0.802042,0.218344
0.805331,0.0274189
0.0146465,0.215042
0.680213,0.407653
0.785146,0.847307
0.743771,0.638586
0.251312,0.0464449
0.878236,0.916222
0.295707,0.997083
0.00742711,0.72345
0.103691,0.704487
0.797432,0.923696
0.282928,0.342777
0.151789,0.479976
0.0544006,0.745769
0.689394,0.0697138
0.490946,0.587544
0.955508,0.0922967
0.0935389,0.868319
0.935416,0.891271
0.769595,0.926373
0.885662,0.100719
0.19072,0.363102
0.0504472,0.685126
0.593101,0.452032
0.423234,0.589509
0.471869,0.956819
0.598059,0.827799
0.63656,0.561478
0.881243,0.076335
0.603928,0.758734
0.00869466,0.203748
0.232873,0.102644
0.165956,0.342323
0.0629067,0.298701
0.711342,0.423041
0.932401,0.7378
0.351578,0.54334
0.65571,0.32144
0.97966,0.121066
0.772717,0.161987
0.434485,0.571684
0.694415,0.823435
0.480395,0.795505
0.915331,0.501725
0.065147,0.371815
0.518674,0.0460798
0.4565,0.461029
0.497149,0.632028
0.230478,0.363422
0.724977,0.451552
0.798444,0.00789118
0.684862,0.84317
0.663171,0.543371
0.324978,0.711206
0.0837567,0.125774
0.326492,0.574732
0.271544,0.630478
0.313306,0.469998
0.43295,0.281048
0.993743,0.208606
0.923976,0.953942
0.0681447,0.492664
0.242777,0.508532
0.918634,0.364719
0.562422,0.955964
0.806864,0.396951
0.604071,0.11887
0.118617,0.459984
0.522727,0.820435
0.46579,0.0796873
0.524121,0.118092
0.650347,0.106056
0.379261,0.406527
0.844837,0.774939
0.94588,0.304028
0.970021,0.226124
0.055438,0.82985
0.396396,0.0710731
0.16134,0.577416
0.191637,0.888768
0.649915,0.172552
0.0194644,0.815382
0.489381,0.0844277
0.332395,0.171037
0.705038,0.884769
0.174771,0.7149
0.225935,0.808978
0.919006,0.532272
0.488893,0.322928
0.768031,0.509554
0.272158,0.0986639
0.423319,0.902383
0.414633,0.207064
0.389819,0.167439
0.395708,0.553398
0.123887,0.177209
0.430573,0.147305
0.506182,0.997147
0.420775,0.985598
0.599962,0.98755
0.97405,0.408991
0.86717,0.899936
0.254569,0.590871
0.62904,0.814917
0.334217,0.684781
0.608772,0.426435
0.898968,0.285695
0.967039,0.972623
0.344014,0.667121
0.627257,0.426011
0.149862,0.263953
0.441814,0.915408
0.466987,0.210339
0.294595,0.723416
0.00296665,0.342738
0.276202,0.620707
0.239568,0.796011
0.660237,0.997558
0.241538,0.268279
0.330131,0.852756
0.807337,0.695082
0.310892,0.325993
0.414616,0.657006
0.46922,0.982927
0.345877,0.487035
0.787088,0.115258
0.387948,0.172166
0.197679,0.875363
0.311278,0.269741
0.0488272,0.020962
0.712308,0.134523
0.112361,0.335237
0.963604,0.952663
0.34361,0.883383
0.823085,0.684638
0.752861,0.864701
0.34974,0.879001
0.867445,0.406355
0.260959,0.801668
0.706243,0.212935
0.689167,0.804745
0.586355,0.72258
0.753056,0.682999
0.591502,0.131958
0.475928,0.0766406
0.299232,0.521684
0.443789,0.620979
0.29997,0.105826
0.96142,0.336989
0.251047,0.436324
0.058792,0.274614
0.824831,0.615433
0.67282,0.406805
0.741335,0.266599
0.308415,0.770818
0.98983,0.620077
0.375965,0.0265253
0.00844854,0.722795
0.495829,0.0513749
0.553173,0.649233
0.890521,0.412315
0.930338,0.0437236
0.120667,0.954832
0.348225,0.210978
0.975468,0.661986
0.41349,0.471383
0.536456,0.492379
0.201372,0.803511
0.323167,0.696956
0.879522,0.317374
0.495844,0.176823
0.841157,0.944543
0.545141,0.71263
0.150637,0.629576
0.171816,0.7493
0.106852,0.263933
0.663091,0.353914
0.366182,0.271144
0.0636095,0.28815
0.969013,0.30519
0.552289,0.996462
0.253161,0.676987
0.343096,0.917115
0.991705,0.161193
0.441509,0.270499
0.553617,0.867445
0.2408,0.642565
0.639594,0.65416
0.989712,0.607233
0.455355,0.0651501
0.908172,0.323911
0.0165977,0.275294
0.973648,0.408257
0.425196,0.393017
0.572455,0.0341893
0.35711,0.320674
0.858418,0.642682
0.954201,0.0724919
0.293471,0.382021
0.723021,0.156517
0.503253,0.18461
0.500322,0.698958
0.17525,0.517098
0.0162758,0.770764
0.870679,0.0557702
0.851131,0.637194
0.709578,0.335328
0.851836,0.0609156
0.536466,0.454406
0.627951,0.897903
0.322246,0.308507
0.176981,0.344886
0.0753552,0.373142
0.100997,0.234245
0.705981,0.510284
0.901959,0.0275303
0.394635,0.417704
0.297124,0.447815
0.251644,0.79557
0.729263,0.452103
0.156338,0.002232
0.104124,0.615327
0.350016,0.840427
0.990935,0.0621581
0.0654242,0.0589667
0.839802,0.742263
0.630327,0.428482
0.57003,0.180786
0.654826,0.344519
0.456896,0.801597
0.765281,0.720072
0.847699,0.922324
0.976396,0.862223
0.0480896,0.94741
0.777655,0.278523
0.496949,0.77075
0.762068,0.793846
0.187705,0.467784
0.879423,0.981337
0.145456,0.0786519
0.218502,0.5437
0.289739,0.524407
0.66802,0.179634
0.539186,0.184498
0.362496,0.883168
0.763184,0.701093
0.591389,0.0742445
0.913652,0.74598
0.984759,0.123727
0.442591,0.134869
0.344245,0.121742
0.587061,0.620552
0.747436,0.896137
0.227683,0.833262
0.0934157,0.623511
0.26426,0.0695776
0.09452,0.919325
0.859551,0.33276
0.94085,0.735106
0.154483,0.782352
0.879451,0.684854
0.883993,0.522595
0.704436,0.275966
0.15804,0.0461304
0.748993,0.550541
0.969889,0.244934
0.349568,0.233255
0.690294,0.21638
0.494163,0.533437
0.0804575,0.0687084
0.241615,0.290512
0.887758,0.953331
0.921152,0.979543
0.123156,0.358682
0.645205,0.430855
0.192221,0.32127
0.260801,0.976087
0.380015,0.985314
0.293964,0.345328
0.968997,0.13552
0.899829,0.900884
0.282125,0.927216
0.449464,0.646996
0.965621,0.941854
0.195112,0.16292
0.656529,0.332504
0.145017,0.536102
0.766132,0.971031
0.218451,0.891859
0.270006,0.322951
0.440259,0.704496
0.38627,0.0863653
0.349253,0.614721
0.609918,0.831089
0.689971,0.345099
0.939331,0.554699
0.180443,0.570391
0.0921428,0.656628
0.806522,0.0358637
0.719452,0.58206
0.534753,0.122511
0.121044,0.120108
0.976061,0.203096
0.244861,0.985449
0.082334,0.423069
0.727927,0.63386
0.374052,0.725585
0.0363333,0.0558393
0.674769,0.118113
0.390881,0.141784
0.783138,0.740058
0.241913,0.141429
0.391299,0.405818
0.0165033,0.689087
0.744507,0.443625
0.228398,0.631641
0.309787,0.517222
0.564888,0.236262
0.119916,0.816256
0.501698,0.844133
0.44259,0.166767
0.587361,0.697318
0.884358,0.093009
0.642489,0.370377
0.695199,0.529285
0.412386,0.80137
0.263181,0.967772
0.619882,0.393258
0.476508,0.385875
0.592973,0.464661
0.154788,0.557562
0.289257,0.00435804
0.241717,0.671413
0.125273,0.409207
0.158078,0.284347
0.918435,0.809716
0.706656,0.735624
0.15593,0.19572
0.783031,0.579275
0.350125,0.133003
0.872989,0.554673
0.16232,0.597032
0.971736,0.0324802
0.0971287,0.0764582
0.592937,0.556864
0.278873,0.442758
0.281836,0.0201932
0.693779,0.487942
0.612223,0.67336
0.379014,0.63835
0.196313,0.424077
0.646949,0.404167
0.0623321,0.774558
0.754915,0.975606
0.596782,0.300282
0.0957587,0.346748
0.700326,0.752426
0.810497,0.109738
0.269668,0.0848447
0.595168,0.847288
0.778044,0.750551
0.479221,0.116069
0.792671,0.856065
0.713995,0.513415
0.305353,0.863104
0.40728,0.338532
0.620746,0.510558
0.0129834,0.438541
0.771326,0.784929
0.218021,0.719261
0.58605,0.700702
0.368366,0.415448
0.650936,0.633304
0.448284,0.632627
0.07621,0.470349
0.746923,0.634184
0.239947,0.609635
0.229318,0.625075
0.357797,0.828894
0.406435,0.0903945
0.704615,0.132408
0.299149,0.107083
0.67629,0.874347
0.0421999,0.83244
0.874717,0.0442296
0.668254,0.0993525
0.387071,0.181887
0.528574,0.768298
0.731482,0.0304328
0.327509,0.686082
0.639987,0.451137
0.871778,0.00750545
0.233364,0.196468
0.825129,0.824259
0.983864,0.698778
0.382287,0.00846154
0.0784451,0.564687
0.906504,0.908069
0.34088,0.659388
0.0352797,0.791339
0.0124161,0.400485
0.757007,0.932542
0.209236,0.740541
0.21573,0.0481839
0.674802,0.303426
0.947756,0.608651
0.932967,0.542513
0.64781,0.635013
0.578975,0.623094
0.30358,0.0534498
0.462762,0.0667411
0.423915,0.473801
0.302593,0.459816
0.938309,0.56424
0.16012,0.0169765
0.0520123,0.0812523
0.179941,0.082495
0.507863,0.268143
0.796534,0.046508
0.0716701,0.440864
0.551909,0.696478
0.178611,0.00903867
0.994065,0.262366
0.29613,0.748191
0.706822,0.274685
0.34239,0.513291
0.85881,0.847395
0.00832296,0.912709
0.54353,0.640552
0.297679,0.998474
0.546266,0.32749
0.722005,0.287367
0.979841,0.349042
0.633913,0.478085
0.906962,0.750567
0.699016,0.385966
0.403594,0.957505
0.973421,0.0354622
0.794773,0.194147
0.665866,0.104068
0.574075,0.419876
0.651079,0.259695
0.957952,0.854933
0.189247,0.309129
0.351607,0.914151
0.989238,0.39837
0.237733,0.843721
0.719775,0.648511
0.4331,0.22501
0.55546,0.188523
0.474493,0.137082
0.417454,0.396477
0.0517301,0.108448
0.282444,0.739684
0.396247,0.483981
0.653641,0.507433
0.779949,0.898529
0.340134,0.831947
0.802797,0.787486
0.163803,0.72299
0.975391,0.935785
0.0860367,0.977479
0.359416,0.992087
0.60631,0.71126
0.973849,0.667926
0.0780271,0.63727
0.57178,0.00282104
0.601152,0.141354
0.119923,0.215673
0.501148,0.745776
0.538105,0.740059
0.578467,0.954534
0.184352,0.495787
0.545063,0.965925
0.910789,0.446127
0.565815,0.455762
0.236248,0.607592
0.797407,0.326922
0.0173896,0.133387
0.0259394,0.0300905
0.383327,0.597573
0.462448,0.806084
0.588354,0.432822
0.597428,0.260437
0.386039,0.133923
0.132292,0.54611
0.206445,0.149168
0.684141,0.727159
0.937048,0.202842
0.646944,0.749068
0.724602,0.157738
0.737097,0.54717
0.643774,0.21857
0.906783,0.739203
0.0371789,0.264498
0.767277,0.379483
0.680124,0.507684
0.753192,0.674704
0.964296,0.668952
0.977524,0.439178
0.309567,0.145628
0.258826,0.35786
0.337057,0.997168
0.963268,0.591927
0.870024,0.556956
0.546065,0.021533
0.508056,0.680326
0.0802144,0.277038
0.741893,0.246082
0.595621,0.343824
0.00184916,0.175833
0.75233,0.215514
0.237772,0.00531474
0.886075,0.692868
0.267244,0.977297
0.533671,0.637955
0.928572,0.87965
0.117689,0.289773
0.391575,0.717797
0.483291,0.24893
0.449922,0.359182
0.107417,0.0883582
0.0828842,0.41214
0.0159372,0.0102324
0.507299,0.908423
0.725948,0.116934
0.039217,0.0792715
0.4309,0.421018
0.189201,0.994576
0.852546,0.422349
0.913204,0.0774346
0.0101958,0.944498
0.190703,0.748622
0.209395,0.599137
0.62139,0.546408
0.25959,0.87294
0.975496,0.571264
0.673611,0.794258
0.0898864,0.950388
0.313322,0.61141
0.198221,0.467662
0.467734,0.307693
0.0815848,0.604945
0.0253551,0.492816
0.786691,0.582038
0.642335,0.464461
0.120072,0.406016
0.660694,0.282748
0.364132,0.257817
0.196702,0.233797
0.148133,0.724676
0.638371,0.0676633
0.345804,0.0428139
0.41673,0.490023
0.531764,0.611092
0.600371,0.192735
0.108616,0.926897
0.616173,0.936096
0.461797,0.122308
0.477401,0.785384
0.211281,0.704782
0.664072,0.268595
0.21748,0.868901
0.751666,0.573206
0.30948,0.26539
0.165668,0.868954
0.549515,0.40601
0.76135,0.28572
0.243908,0.0319488
0.057417,0.451119
0.744826,0.685004
0.699073,0.423316
0.018043,0.607837
0.738111,0.0977616
0.368292,0.756299
0.57832,0.231305
0.102871,0.718598
0.528848,0.423859
0.901684,0.0152751
0.609515,0.681754
0.503827,0.0690935
0.923784,0.779585
0.117678,0.950112
0.995364,0.981319
0.828531,0.44672
0.729606,0.27232
0.872352,0.769172
0.594138,0.0383107
0.727362,0.291941
0.853054,0.0331386
0.284193,0.79192
0.926728,0.838456
0.0774867,0.0805849
0.47447,0.291609
0.0702821,0.843994
0.528592,0.805575
0.0294363,0.575048
0.528988,0.716856
0.997851,0.936525
0.422237,0.700698
0.307343,0.932351
0.913637,0.0585923
0.38509,0.130076
0.843524,0.358678
0.240777,0.431149
0.0757026,0.956453
0.259234,0.0444198
0.668446,0.883909
0.245203,0.236101
0.0314285,0.5405
0.575178,0.292378
0.601487,0.173021
0.212779,0.473585
0.952275,0.516463
0.808604,0.391459
0.391051,0.53314
0.599063,0.698458
0.84827,0.582693
0.381118,0.438335
0.490595,0.524801
0.364922,0.261991
0.49041,0.690419
0.656915,0.615402
0.0767042,0.476046
0.777064,0.713768
0.80482,0.686559
0.976351,0.630083
0.173182,0.0409945
0.434838,0.0195517
0.202346,0.190555
0.129794,0.347226
0.864882,0.184951
0.818692,0.00166944
0.884724,0.142019
0.621497,0.0867255
0.895406,0.504146
0.794105,0.70462
0.239776,0.20017
0.468375,0.958051
0.0544605,0.287529
0.420522,0.75145
0.350449,0.0658398
0.773556,0.0765594
0.026042,0.585977
0.479823,0.504141
0.579959,0.80654
0.139595,0.140156
0.437128,0.824172
0.902463,0.320483
0.99709,0.50902
0.441848,0.51683
0.939751,0.55498
0.0945644,0.0565624
0.126403,0.256362
0.599749,0.952908
0.410748,0.655314
0.824272,0.552347
0.849064,0.982499
0.937667,0.60381
0.816294,0.255592
0.708017,0.804173
0.333596,0.112025
0.534336,0.841944
0.403721,0.30318
0.473686,0.220126
0.388239,0.599661
0.418813,0.674325
0.546815,0.835687
0.910026,0.30852
0.0629065,0.271292
0.000359307,0.869601
0.563949,0.645805
0.875422,0.421096
0.770401,0.429373
0.720024,0.425687
0.80748,0.296293
0.759507,0.866744
0.630135,0.321012
0.340327,0.0790144
0.518032,0.309146
0.844741,0.58291
0.360186,0.443536
0.118536,0.656548
0.206744,0.446342
0.498089,0.502539
0.826925,0.321742
0.301798,0.530107
0.692961,0.179074
0.906187,0.714671
0.0313945,0.692471
0.661336,0.264093
0.290632,0.490644
0.359935,0.195613
0.707298,0.136431
0.481957,0.88682
0.567823,0.0702675
0.999679,0.70203
0.218416,0.408595
0.507488,0.950669
0.807161,0.113983
0.254582,0.750092
0.362685,0.853715
0.66019,0.146767
0.41061,0.715474
0.758715,0.892692
0.0599382,0.0929531
0.933201,0.709262
0.634722,0.582448
0.989783,0.426237
0.0982022,0.697372
0.765324,0.0802749
0.211439,0.477528
0.371471,0.0466494
0.492342,0.269201
0.488105,0.985195
0.569071,0.856701
0.821889,0.39845
0.962563,0.161506
0.282555,0.342141
0.49747,0.982471
0.315624,0.894688
0.16837,0.63433
0.198878,0.460508
0.0676809,0.253255
0.959763,0.943205
0.0455904,0.007463
0.337436,0.226838
0.592743,0.814656
0.26017,0.855565
0.10056,0.156646
0.460006,0.700617
0.843244,0.218987
0.76469,0.0731153
0.50826,0.392149
0.44433,0.639606
0.311415,0.21599
0.367712,0.277956
0.0118255,0.441932
0.574664,0.362375
0.594117,0.694055
0.0168515,0.764262
0.395498,0.808475
0.495565,0.542231
0.567503,0.185445
0.243347,0.0210239
0.74475,0.918834
0.183952,0.445424
0.24107,0.227642
0.478386,0.75657
0.544242,0.851566
0.253743,0.470016
0.346796,0.94796
0.680723,0.928805
0.23466,0.85914
0.456452,0.210212
0.764893,0.836172
0.703357,0.478517
0.528675,0.0237611
0.988047,0.172318
0.973706,0.310525
0.85567,0.391956
0.578704,0.751329
0.589793,0.339465
0.955492,0.48979
0.0355082,0.506668
0.273312,0.363785
0.260117,0.532712
0.718431,0.169958
0.571497,0.574141
0.927515,0.323447
0.310223,0.797946
0.31896,0.108509
0.103623,0.081419
0.421629,0.0458391
0.304335,0.441586
0.42311,0.546688
0.981621,0.222182
0.168643,0.62672
0.0419558,0.172241
0.472564,0.685481
0.734371,0.576734
0.0434781,0.253469
0.743729,0.291559
0.840855,0.9945
0.0687329,0.983543
0.724108,0.787024
0.451705,0.17253
0.741624,0.404584
0.285462,0.433569
0.109797,0.174112
0.26076,0.164209
0.361786,0.68254
0.456375,0.954185
0.791586,0.942768
0.398955,0.168899
0.248796,0.193304
0.212232,0.440679
0.740035,0.62853
0.804408,0.74066
0.462963,0.0580634
0.799093,0.0377826
0.627431,0.218313
0.0319897,0.179576
0.677578,0.19498
0.500082,0.592946
0.398786,0.431192
0.268501,0.104114
0.784415,0.338034
0.958154,0.892045
0.69239,0.39422
0.9148,0.697752
0.946234,0.377963
